isolate.code,source,isolation.latitude,isolation.longitude,habitat,name,speciesname,former.name.1,former.name.2,strain,clone,species,genus,family,order,class,phylum,kingdom,domain,comment,group,mu.rsqrlist,mu.wlist,mu.alist,mu.blist,mu.slist,mu.c.opt.list,mu.c.opt.val.list,mu.g.opt.list,mu.g.opt.val.list,mu.n,emp.max.growth,tmin,tmax,minqual,maxqual,curvequal,abs.curveskew,rel.curveskew,used.for.optimum.analysis,used.for.tmax.analysis,used.for.tmin.analysis,used.for.niche.width.analysis,used.for.max.growth.rate.analysis
553,"North Atlantic, off Portugal",39.5,-9.33,marine,"Conticribra weissflogii strain CCMP1053, SA",Conticribra weissflogii,Thalassiosira weissflogii ,,"CCMP1053, SA",,weissflogii,Conticribra,Thalassiosiraceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,,diatoms,0.993593336,20.83908834,0.143393974,0.087349948,0.019394801,15.65293767,0.562774602,19.68540345,0.680521042,20,0.7,5.233393498,26.07248184,good,good,good,-174.1076078,-0.01923896,1,1,1,1,1
554,"North Pacific, off coast of WA, USA",47.91,-124.664,marine,Akashiwo sanguinea strain BWA,Akashiwo sanguinea,,,BWA,,sanguinea,Akashiwo,,,Dinophyceae,Dinophyta,Chromista,Eukaryota,,dinoflagellates,0.974387205,27.89243399,0.12340436,0.05016097,0.020422925,19.06104395,0.3210468,23.45401892,0.360483865,25,0.381123101,5.114826952,33.00726094,bad,good,bad,-352.0102618,-0.016221689,1,1,0,0,1
555,"North Pacific, off coast of WA, USA",47.91,-124.664,marine,Akashiwo sanguinea strain GBB,Akashiwo sanguinea,,,GBB,,sanguinea,Akashiwo,,,Dinophyceae,Dinophyta,Chromista,Eukaryota,,dinoflagellates,0.929956723,30.78059733,0.143270277,0.048223149,0.038285494,19.6567898,0.369682746,24.743752,0.420844176,30,0.516318796,4.266491133,35.04708846,bad,good,bad,-493.4229188,-0.016919526,1,1,0,0,1
556,"Santa Cruz, CA, USA",36.96,-122.02,marine,Akashiwo sanguinea strain RMB,Akashiwo sanguinea,,,RMB,,sanguinea,Akashiwo,,,Dinophyceae,Dinophyta,Chromista,Eukaryota,,dinoflagellates,0.961149589,23.16325066,0.502258041,-0.015855758,0.024539727,23.30948304,0.347069304,22.25441025,0.349995337,30,0.355849783,11.72785771,34.89110837,good,good,good,60.54870186,0.004871989,1,1,1,1,1
557,"Los Angeles, CA, USA",33.91,-118.4,marine,Akashiwo sanguinea strain YRB,Akashiwo sanguinea,,,YRB,,sanguinea,Akashiwo,,,Dinophyceae,Dinophyta,Chromista,Eukaryota,,dinoflagellates,0.914087136,34.93574339,0.114565415,0.056967339,0.042413842,17.29149198,0.306800056,24.4985318,0.383813388,30,0.421700203,-0.176379714,34.75936368,bad,good,bad,-858.4652805,-0.020133198,1,1,0,0,1
558,Southern ocean,-57.85,139.85,marine,Proboscia inermis,Proboscia ,,,,,,Proboscia,Rhizosoleniaceae,Rhizosoleniales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,,diatoms,0.738307333,11.37440653,0.234488477,0.112625562,0.057840906,2.123679131,0.297849106,3.788610388,0.328488293,45,0.44,-3.563524133,7.810882396,good,good,good,-13.97584911,-0.015743033,1,1,1,1,1
559,"Coral Sea, south of Solomon Islands",-15.05,155.03,marine,Trichodesmium erythraeum strain KO4_20,Trichodesmium erythraeum,,,KO4_20,,erythraeum,Trichodesmium,Phormidiaceae,Oscillatoriales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.961697075,18.69199669,0.079034621,0.047094689,0.020488429,25.58324188,0.263675931,27.54945393,0.276455485,36,0.306886099,16.23724354,34.92924022,good,good,good,-72.66596858,-0.011126639,1,1,1,1,1
560,"North Atlantic, off French Guiana coast",7.53,-49.25,marine,Trichodesmium erythraeum strain 21_75,Trichodesmium erythraeum,,,21_75,,erythraeum,Trichodesmium,Phormidiaceae,Oscillatoriales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.949150727,18.53136503,0.060990692,0.053843841,0.022645829,25.68728816,0.243185257,27.86970425,0.258334941,36,0.28,16.42160565,34.95297068,good,good,good,-78.90538474,-0.012398936,1,1,1,1,1
561,"North Atlantic, off French Guiana coast",6.98,-49.33,marine,Crocosphaera watsonii strain 3A,Crocosphaera watsonii,,,3A,,watsonii,Crocosphaera,Cyanobacteriaceae,Chroococcales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.954405967,13.27893261,0.134031817,0.036070844,0.030634933,28.40861507,0.373455907,29.19234884,0.378811249,24,0.3578,21.76914877,35.04808138,good,good,good,-14.75562713,-0.006301852,1,1,1,1,1
562,"Oahu, Hawaii, USA",21.43,-157.79,marine,Crocosphaera watsonii strain WH005,Crocosphaera watsonii,,,WH005,,watsonii,Crocosphaera,Cyanobacteriaceae,Chroococcales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.972360037,13.19843177,0.497188357,0.005046806,0.036810922,28.46102406,0.573986686,28.57219994,0.574145833,24,0.5532,21.86180818,35.06023994,good,good,good,-2.084696047,-0.000906725,1,1,1,1,1
563,"South Atlantic, off Brazil",-11.7,-32.01,marine,Crocosphaera watsonii strain WH84,Crocosphaera watsonii,,,WH84,,watsonii,Crocosphaera,Cyanobacteriaceae,Chroococcales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.975579377,13.18183285,0.395979986,0.012490531,0.033907587,28.46336502,0.565034177,28.7343785,0.565991521,24,0.514258769,21.87244859,35.05428144,good,good,good,-5.044987387,-0.002202585,1,1,1,1,1
564,"Hong Kong, China",22.18,114.23,marine,Prorocentrum donghaiense,Prorocentrum donghaiense,,,,,donghaiense,Prorocentrum,Prorocentraceae,Prorocentrales,Dinophyceae,Dinophyta,Chromista,Eukaryota,,dinoflagellates,0.943088456,29.02687146,0.086131085,0.07946553,0.036028592,21.63957396,0.480809232,28.26458024,0.644368593,15,0.631,7.126138227,36.15300969,bad,bad,bad,-524.0041703,-0.021425652,1,0,0,0,1
565,"North Atlantic, off FL, USA",28,-79.27,marine,Synechococcus sp. strain CCFWC 502,Synechococcus ,,,CCFWC 502,,,Synechococcus,Synechococcaceae,Synechococcales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.959842748,31.80190167,0.194968584,0.043233914,0.041647687,27.98361951,0.653720461,32.92174456,0.731250757,18,0.775,12.08266868,43.88457035,good,bad,bad,-515.2813165,-0.016020834,1,0,1,0,1
566,unknown,NA,NA,freshwater,Oocystis sp. strain OOCYS9,Oocystis ,,,OOCYS9,,,Oocystis,Oocystaceae,Chlorellales,Trebouxiophyceae,Chlorophyta,Plantae,Eukaryota,,greens,0.943200222,88.29138199,4.49276433,-0.075820562,0.019991393,58.64921419,0.052636356,25.76498926,0.283524209,12,0.298746435,14.5035232,102.7949052,good,bad,bad,9182.364704,0.013341344,0,0,0,0,0
568,"Annanai-gawa, Kochi prefecture, Japan",33.68,133.64,freshwater,Peridinium bipes f. occultatum,Peridinium bipes,,,,,bipes,Peridinium,Peridiniaceae,Peridiniales,Dinophyceae,Dinophyta,Chromista,Eukaryota,,dinoflagellates,0.975467698,71.18163453,0.436837827,-0.041120897,0.006999716,39.86515621,0.084797921,21.07714411,0.132448829,5,0.136,4.274338941,75.45597347,good,bad,bad,8121.310727,0.022517608,0,0,0,0,1
569,"Nieuwersluis, The Netherlands",52.2,5,freshwater,Ochromonas sp. (probably Ochromonas globosa),Ochromonas ,,,,,,Ochromonas,Chromulinaceae,Chromulinales,Chrysophyceae,Ochrophyta,Chromista,Eukaryota,,chrysophytes,0.983554894,26.43583339,0.299272934,-0.00122227,0.008981701,23.86962098,0.290667747,23.76239416,0.290686714,6,0.303,10.65170428,37.08753767,good,good,good,8.04251678,0.000435324,1,1,1,1,1
570,"Ruakaka Bay, Marlborough Sounds, New Zealand",-41.2,174.12,marine,Chrysochromulina ericina,Chryosochromulina ericina,,,,,ericina,Chryosochromulina,Prymnesiaceae,Prymnesiales,Coccolithophyceae,Haptophyta,Chromista,Eukaryota,,haptophytes,0.986314027,19.50987083,0.12063898,0.096802067,0.031357625,15.23530635,0.527216666,19.11257279,0.646121341,5,0.618980432,5.480370937,24.99024176,good,good,good,-145.6682201,-0.019615602,1,1,1,1,1
571,"Elie Bay, Marlborough Sounds, New Zealand",-41.13,173.99,marine,Chrysochromulina hirta,Chryosochromulina hirta,,,,,hirta,Chryosochromulina,Prymnesiaceae,Prymnesiales,Coccolithophyceae,Haptophyta,Chromista,Eukaryota,,haptophytes,0.93248361,18.81759478,0.086977869,0.102057233,0.059400329,15.57080306,0.426139513,19.35706278,0.525587714,5,0.488668762,6.162005664,24.97960045,good,good,good,-131.910963,-0.019796506,1,1,1,1,1
572,"Pakiri beach, Hauraki Gulf, New Zealand",-36.25,174.75,marine,Chrysochromulina acantha,Chryosochromulina acantha,,,,,acantha,Chryosochromulina,Prymnesiaceae,Prymnesiales,Coccolithophyceae,Haptophyta,Chromista,Eukaryota,,haptophytes,0.925397159,18.73091256,0.058629588,0.102385489,0.071320379,20.6135443,0.483846298,24.37793178,0.596437856,5,0.55313145,11.24808802,29.97900057,good,good,good,-129.965038,-0.019776513,1,1,1,1,1
573,"Pakiri beach, Hauraki Gulf, New Zealand",-36.25,174.75,marine,Chrysochromulina simplex,Chryosochromulina simplex,,,,,simplex,Chryosochromulina,Prymnesiaceae,Prymnesiales,Coccolithophyceae,Haptophyta,Chromista,Eukaryota,,haptophytes,0.998345301,19.90133055,0.142910609,0.066046372,0.009859243,20.0431012,0.536997502,23.0221637,0.595168871,5,0.55313145,10.09243593,29.99376647,good,good,good,-122.2680896,-0.015511964,1,1,1,1,1
574,"Solomon Dam, Australia",-18.75,146.58,freshwater,Cylindrospermopsis raciborskii strain CR1,Cylindrospermopsis raciborskii,,,CR1,,raciborskii,Cylindrospermopsis,Nostocaceae,Nostocales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.76514329,22.07290716,0.418027487,0.009555965,0.057286783,28.28476533,0.547759002,28.86482399,0.549282138,11,0.633536523,17.24831175,39.3212189,good,good,good,-30.25501814,-0.002813318,1,1,1,1,1
575,"Solomon Dam, Australia",-18.75,146.58,freshwater,Cylindrospermopsis raciborskii strain CR2,Cylindrospermopsis raciborskii,,,CR2,,raciborskii,Cylindrospermopsis,Nostocaceae,Nostocales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.699224373,19.78660189,0.129855909,0.058565534,0.114134296,27.68389018,0.657041545,30.34413901,0.71229703,11,0.822765703,17.79058924,37.57719113,good,good,good,-108.8777009,-0.01405482,1,1,1,1,1
576,"Townsville, Australia",-19.27,146.82,freshwater,Cylindrospermopsis raciborskii strain CR3,Cylindrospermopsis raciborskii,,,CR3,,raciborskii,Cylindrospermopsis,Nostocaceae,Nostocales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.999931143,27.57839872,1.183532935,-0.047212947,0.001237782,33.79251922,0.240042226,29.69880632,0.265556052,4,0.264089076,20.00331986,47.58171857,good,bad,bad,322.7955189,0.015389353,1,0,1,0,1
577,"Goonyella Dam, Australia",-21.8,147.97,freshwater,Cylindrospermopsis raciborskii strain CR4,Cylindrospermopsis raciborskii,,,CR4,,raciborskii,Cylindrospermopsis,Nostocaceae,Nostocales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.997840674,24.06449971,0.165525615,0.05309948,0.00676121,26.26577553,0.667690648,29.78241403,0.736026284,4,0.741667483,14.23352567,38.29802538,bad,good,bad,-211.4619254,-0.015174056,1,1,0,0,1
578,"McKinlay, Australia",-21.27,141.3,freshwater,Cylindrospermopsis raciborskii strain CR5,Cylindrospermopsis raciborskii,,,CR5,,raciborskii,Cylindrospermopsis,Nostocaceae,Nostocales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.999875423,24.13896122,0.584875215,0.012518486,0.005260383,30.34968044,0.855195897,31.25661425,0.860076697,4,0.854650474,18.28019983,42.41916105,good,bad,bad,-56.55634851,-0.004020922,1,0,1,0,1
579,"Townsville, Australia",-19.27,146.82,freshwater,Cylindrospermopsis raciborskii strain CR6,Cylindrospermopsis raciborskii,,,CR6,,raciborskii,Cylindrospermopsis,Nostocaceae,Nostocales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.999899052,22.52232267,0.098155409,0.059189061,0.004476143,27.49133677,0.499565353,30.90090685,0.555239101,4,0.552438303,16.23017543,38.7524981,good,good,good,-178.9577601,-0.015664301,1,1,1,1,1
580,"Lake Julius, Australia",-20.13,139.73,freshwater,Cylindrospermopsis raciborskii strain CR7,Cylindrospermopsis raciborskii,,,CR7,,raciborskii,Cylindrospermopsis,Nostocaceae,Nostocales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,,cyanobacteria,0.982698201,30.47888626,0.025136887,0.107833474,0.019988889,24.45589996,0.351250987,33.02143562,0.605151444,4,0.571846424,9.216456828,39.69534309,bad,good,bad,-635.8651563,-0.022457828,1,1,0,0,1
581,"Torneträsk, Sweden",68.42,18.83,freshwater,Chlorella pyrenoidosa,Chlorella pyrenoidosa,,,,,pyrenoidosa,Chlorella,Chlorellaceae,Chlorellales,Trebouxiophyceae,Chlorophyta,Plantae,Eukaryota,,greens,0.99750816,25.05415704,0.376411766,0.046669891,0.014565344,18.3137,0.884818074,21.70638447,0.960583829,5,0.916594,5.786621486,30.84077852,good,good,good,-222.4295972,-0.014143379,1,1,1,1,1
582,"Lusatia, Germany",51.48,13.63,freshwater,"Chlamydomonas acidophila strain CCAP 11/137, SAG 2045",Chlamydomonas acidophila,,,"CCAP 11/137, SAG 2045",,acidophila,Chlamydomonas,Chlamydomonadaceae,Chlamydomonadales,Chlorophyceae,Chlorophyta,Plantae,Eukaryota,,greens,0.999985747,25.33695965,9.712387892,-0.102063756,0.002240902,25.75937783,0.700685116,19.54216081,1.003308037,4,1,13.09089801,38.42785766,good,bad,bad,359.9120206,0.022127526,1,0,1,0,1
583,"Donghai island, Guangdong, China",21.04,110.4,saline lake,Oocystis borgei,Oocystis borgei,,,,,borgei,Oocystis,Oocystaceae,Chlorellales,Trebouxiophyceae,Chlorophyta,Plantae,Eukaryota,,greens,0.935144102,57.98612423,0.204370366,0.067279482,0.045502762,11.2030088,0.434270018,28.92104859,0.896219756,7,0.907382,-17.79005332,40.19607091,bad,bad,bad,-2547.807303,-0.034398587,0,0,0,0,0
584,"Okinawa island, Okinawa, Japan",26,128,freshwater,Closterium ehrenbergii strain 81-103-4,Closterium ehrenbergii,,,81-103-4,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.960251677,43.10702992,0.294236087,-0.033740277,0.008439471,25.79885291,0.123213917,18.78982861,0.139580142,7,0.141,4.245337953,47.35236787,good,bad,bad,1336.449545,0.016684311,1,0,1,0,1
585,"Kume island, Okinawa, Japan",26,127,freshwater,Closterium ehrenbergii strain 81-86-2,Closterium ehrenbergii,,,81-86-2,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.87011723,130.4139283,0.784742383,-0.050606032,0.013795707,69.89508859,0.022833812,21.51970123,0.118745326,7,0.124,4.688124464,135.1020527,good,bad,bad,30193.36887,0.013612555,1,0,1,0,1
586,"Ishigaki island, Okinawa, Japan",24,124,freshwater,Closterium ehrenbergii strain 81-2-6,Closterium ehrenbergii,,,1981-02-06,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.882448748,57.18296673,0.595056705,-0.048479571,0.020941726,33.73918408,0.115931039,19.11008473,0.17393365,7,0.19,5.147700719,62.33066745,good,bad,bad,4188.620664,0.022401184,1,0,1,0,1
587,"Yonaguni island, Okinawa, Japan",24,123,freshwater,Closterium ehrenbergii strain 81-11-6,Closterium ehrenbergii,,,1981-11-06,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.989383311,45.2119373,0.096281611,0.022215598,0.004472534,23.15016011,0.161026991,28.50815615,0.171192123,7,0.171,0.544191456,45.75612876,good,bad,bad,-1152.989445,-0.01247573,1,0,1,0,1
588,"stream, Denmark",56,9,freshwater,Closterium ehrenbergii strain D-4-3,Closterium ehrenbergii,,,D-4-3,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.860353833,30.87475086,0.176592468,-0.013410096,0.019231419,14.8816671,0.144644652,13.30048997,0.14619443,6,0.17,-0.555708328,30.31904253,bad,good,bad,164.1632358,0.005890192,1,1,0,0,1
589,"stream, Denmark",56,9,freshwater,Closterium ehrenbergii strain D-4-4,Closterium ehrenbergii,,,D-4-4,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.991010012,27.19618296,0.434395715,-0.065344332,0.005842702,16.29868561,0.149744302,11.13053794,0.179581477,6,0.172,2.700594129,29.89677709,good,good,good,381.5971954,0.018970611,1,1,1,1,1
590,"stream, Hokkaido, Japan",43,144,freshwater,Closterium ehrenbergii strain 83-5-6,Closterium ehrenbergii,,,1983-05-06,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.941260489,33.04948213,0.219758774,-0.023280562,0.009076225,17.6228418,0.145803641,14.55261233,0.151200601,6,0.149,1.098100737,34.14758287,good,good,good,355.9858482,0.009861404,1,1,1,1,1
591,"stream, Hokkaido, Japan",43,144,freshwater,Closterium ehrenbergii strain 83-6-5,Closterium ehrenbergii,,,1983-06-05,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.912054227,29.55876734,0.309130758,-0.040031452,0.01698152,16.32253299,0.160830281,12.27856168,0.174935179,6,0.191,1.543149319,31.10191665,good,good,good,368.7634268,0.014278707,1,1,1,1,1
592,"river, Hokkaido, Japan",43,144,freshwater,Closterium ehrenbergii strain HK-25-1,Closterium ehrenbergii,,,HK-25-1,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.93633656,36.28566812,0.758910681,-0.092042083,0.013367327,21.41378017,0.1057328,11.13140155,0.184915035,6,0.191,3.270946111,39.55661423,good,bad,bad,1070.914006,0.022415541,1,0,1,0,1
593,"river, Toyama, Japan",36,137,freshwater,Closterium ehrenbergii strain TY-13-3,Closterium ehrenbergii,,,TY-13-3,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.848101163,80.53669726,0.108148493,0.055081473,0.018565884,-9.295847488,0.064811059,16.72163191,0.158256927,6,0.171,-49.56419612,30.97250114,bad,good,bad,-424.2163071,-0.014277709,1,1,0,0,1
594,"river, Nagano, Japan",36,137,freshwater,Closterium ehrenbergii strain 86-6-2,Closterium ehrenbergii,,,1986-06-02,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.712827455,80.8172042,0.089322222,0.062627672,0.025188107,-9.418716538,0.049520068,18.0611248,0.148801218,6,0.152,-49.82731864,30.98988556,bad,good,bad,-631.3948941,-0.021214908,1,1,0,0,1
595,"stream, Nagano, Japan",36,137,freshwater,Closterium ehrenbergii strain 81-59-1,Closterium ehrenbergii,,,81-59-1,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.943104963,28.28082763,0.41712169,-0.058300964,0.014374525,16.93841479,0.155376639,11.86185278,0.181968742,6,0.182,2.798000972,31.0788286,good,good,good,410.1366428,0.018132272,1,1,1,1,1
596,"Waku-ike, Yamanashi, Japan",35,139,freshwater,Closterium ehrenbergii strain 86-41-2,Closterium ehrenbergii,,,86-41-2,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.903373047,44.36269956,0.097288106,0.046317234,0.018843989,7.983900704,0.140818093,17.34627176,0.178556617,6,0.181,-14.19744908,30.16525048,bad,good,bad,-494.6711256,-0.0180217,1,1,0,0,1
597,"Deguchi-ike, Yamanashi, Japan",35,139,freshwater,Closterium ehrenbergii strain 86-43-9,Closterium ehrenbergii,,,86-43-9,,ehrenbergii,Closterium,Closteriaceae,Desmidiales,Conjugatophyceae,Charophyta,Plantae,Eukaryota,,desmids,0.966619986,32.19793249,0.213336685,-0.017566665,0.009369988,15.0852282,0.163673639,12.85190731,0.166946662,6,0.181,-1.013738041,31.18419445,bad,good,bad,256.5966117,0.008461499,1,1,0,0,1
598,unknown,NA,NA,freshwater,Haematococcus pluvialis strain 26,Haematococcus pluvialis,,,26,,pluvialis,Haematococcus,Haematococcaceae,Chlamydomonadales,Chlorophyceae,Chlorophyta,Plantae,Eukaryota,,greens,0.99842179,42.37955533,3.279515138,-0.064462854,0.008193333,30.56642802,0.457168338,19.81743316,0.678894051,5,0.668,9.37665035,51.75620568,good,bad,bad,1701.557551,0.022355143,0,0,0,0,0
599,unknown,NA,NA,freshwater,Haematococcus pluvialis strain 30,Haematococcus pluvialis,,,30,,pluvialis,Haematococcus,Haematococcaceae,Chlamydomonadales,Chlorophyceae,Chlorophyta,Plantae,Eukaryota,,greens,0.997744881,31.22842619,0.23975998,0.052370768,0.008038799,18.65195265,0.636799862,24.22385921,0.744006899,5,0.74,3.037739557,34.26616574,bad,bad,bad,-549.6083986,-0.018046919,0,0,0,0,0
600,unknown,NA,NA,freshwater,Haematococcus pluvialis strain 34,Haematococcus pluvialis,,,34,,pluvialis,Haematococcus,Haematococcaceae,Chlamydomonadales,Chlorophyceae,Chlorophyta,Plantae,Eukaryota,,greens,0.98550555,27.87742952,3.523373574,-0.084778147,0.033979931,24.93156638,0.425609475,18.46737608,0.577888919,5,0.606,10.99285162,38.87028114,good,bad,bad,467.955609,0.021599638,0,0,0,0,0
601,unknown,NA,NA,freshwater,Haematococcus pluvialis strain WZ,Haematococcus pluvialis,,,WZ,,pluvialis,Haematococcus,Haematococcaceae,Chlamydomonadales,Chlorophyceae,Chlorophyta,Plantae,Eukaryota,,greens,0.812253837,80.28377395,5.358324001,-0.080855644,0.040768594,47.20317758,0.117891319,17.56751072,0.588992393,5,0.618,7.0612906,87.34506455,good,bad,bad,7205.885925,0.013925283,0,0,0,0,0
602,"El Kansera impoundment, Morocco",34,-5.9,freshwater,Acutodesmus obliquus,Acutodesmus obliquus,Scenedesmus crassus,,,,obliquus,Acutodesmus,Scenedesmaceae,Sphaeropleales,Chlorophyceae,Chlorophyta,Plantae,Eukaryota,,greens,0.991779446,22.8634546,0.151601875,0.084358527,0.058954349,26.78432677,1.452068245,31.39834556,1.793919274,5,1.72,15.35259947,38.21605406,good,good,good,-237.071615,-0.019835996,1,1,1,1,1
603,"Hordaland, Norway",60.17,5.54,marine,Nannochloropsis oceanica strain CCAP 849/10,Nannochloris oceanica,,,CCAP 849/10,,oceanica,Nannochloris,Chlorellaceae,Chlorellales,Trebouxiophyceae,Chlorophyta,Plantae,Eukaryota,"Isolation location from original isolation, Joanna Sandnes",greens,0.979497046,24.77075594,0.453704879,0.050438179,0.080742208,22.80069028,1.432923772,26.35216499,1.573094779,8,1.613,10.41531231,35.18606825,good,good,good,-226.6486096,-0.014911979,1,1,1,1,1
